date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:50:29	25004/25004	---MC-	200	added ('OK')	application/font-woff	etag:W/%2225004-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.woff.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.woff9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:29	41028/41028	---MC-	200	added ('OK')	application/font-sfnt	etag:W/%2241028-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.ttf.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.ttf9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:33	21049/21049	---MC-	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221049-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.eot.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.eot9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:34	0/0	---M--	404	error ('Not%20Found')	application/xhtml+xml	date:Wed,%2026%20May%202021%2005:50:32%20GMT	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.eot.xhtml?ln=poseidon-layout?	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.eotb46f.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:36	55513/55513	---MC-	200	added ('OK')	image/svg+xml	etag:W/%2255513-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.svg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-300.svg9faa.svg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:36	19396/19396	---MC-	200	added ('OK')	application/font-woff2	etag:W/%2219396-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.woff2.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.woff29faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:36	24364/24364	---MC-	200	added ('OK')	application/font-woff	etag:W/%2224364-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.woff.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.woff9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:40	39364/39364	---MC-	200	added ('OK')	application/font-sfnt	etag:W/%2239364-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.ttf.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.ttf9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:41	56602/56602	---MC-	200	added ('OK')	image/svg+xml	etag:W/%2256602-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.svg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-regular.svg9faa.svg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:41	21806/21806	---MC-	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221806-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.eot.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.eot9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:42	0/0	---M--	404	error ('Not%20Found')	application/xhtml+xml	date:Wed,%2026%20May%202021%2005:50:41%20GMT	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.eot.xhtml?ln=poseidon-layout?	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.eot.6ab46f.delayed	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:44	20108/20108	---MC-	200	added ('OK')	application/font-woff2	etag:W/%2220108-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.woff2.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.woff29faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:45	25196/25196	---MC-	200	added ('OK')	application/font-woff	etag:W/%2225196-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.woff.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.woff9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:46	40548/40548	---MC-	200	added ('OK')	application/font-sfnt	etag:W/%2240548-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.ttf.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.ttf9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:48	56148/56148	---MC-	200	added ('OK')	image/svg+xml	etag:W/%2256148-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.svg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-600.svg9faa.svg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:49	21716/21716	---MC-	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2221716-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.eot.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.eot9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:50	0/0	---M--	404	error ('Not%20Found')	application/xhtml+xml	date:Wed,%2026%20May%202021%2005:50:49%20GMT	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.eot.xhtml?ln=poseidon-layout?	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.eotb46f.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:51	20108/20108	---MC-	200	added ('OK')	application/font-woff2	etag:W/%2220108-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.woff2.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.woff29faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:52	25196/25196	---MC-	200	added ('OK')	application/font-woff	etag:W/%2225196-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.woff.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.woff9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:53	41412/41412	---MC-	200	added ('OK')	application/font-sfnt	etag:W/%2241412-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.ttf.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.ttf9faa.xhtml	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:54	55986/55986	---MC-	200	added ('OK')	image/svg+xml	etag:W/%2255986-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.svg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fonts/open-sans-v18-latin-ext_latin-700.svg9faa.svg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:55	57342/57342	---MC-	200	added ('OK')	image/png	etag:W/%2257342-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-cover.png.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-cover.png9faa.png	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:56	168940/168940	---MC-	200	added ('OK')	image/png	etag:W/%22168940-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-news.png.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-news.png9faa.png	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:56	235376/235376	---MC-	200	added ('OK')	image/png	etag:W/%22235376-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-maps.png.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/asset-maps.png9faa.png	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:58	25188/25188	---MC-	200	added ('OK')	image/jpeg	etag:W/%2225188-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog1.jpg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog1.jpg9faa.jpg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:58	34438/34438	---MC-	200	added ('OK')	image/jpeg	etag:W/%2234438-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog2.jpg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog2.jpg9faa.jpg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:59	159545/159545	---MC-	200	added ('OK')	image/jpeg	etag:W/%22159545-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/bg-help.jpg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/bg-help.jpg9faa.jpg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:50:59	18490/18490	---MC-	200	added ('OK')	image/jpeg	etag:W/%2218490-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog3.jpg.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/pages/help/blog3.jpg9faa.jpg	(from https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0?ln=poseidon-layout)
00:51:00	196518/196518	---M-Z	200	added ('OK')	text/css	etag:W/%22196518-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/theme.css.xhtml?ln=primefaces-poseidon-denim-light&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/theme.cssb235.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:00	8927/8927	---M-Z	200	added ('OK')	text/css	etag:W/%228757-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/primeicons/primeicons.css.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/primeicons/primeicons.cssced1.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:00	31332/31332	---MCZ	200	added ('OK')	text/css	etag:W/%2231128-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/fa/font-awesome.cssced1.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:00	104841/104841	---MCZ	200	added ('OK')	text/css	etag:W/%22104535-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/components.css.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/components.cssced1.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:01	89475/89475	---M-Z	200	added ('OK')	application/javascript	etag:W/%2289475-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/jquery/jquery.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:01	55764/55764	---M-Z	200	added ('OK')	application/javascript	etag:W/%2255764-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/core.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/core.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:02	477518/477518	---MCZ	200	added ('OK')	application/javascript	etag:W/%22477518-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/components.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/components.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:02	262108/262108	---MCZ	200	added ('OK')	application/javascript	etag:W/%22262108-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/jquery/jquery-plugins.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:03	991/991	---M-Z	200	added ('OK')	text/css	etag:W/%22991-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/inputswitch/inputswitch.css.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/inputswitch/inputswitch.cssced1.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:03	2725/2725	---M-Z	200	added ('OK')	application/javascript	etag:W/%222725-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/inputswitch/inputswitch.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/inputswitch/inputswitch.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:03	12453/12453	---M-Z	200	added ('OK')	application/javascript	etag:W/%2212453-1615540096000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/touch/touchswipe.js.xhtml?ln=primefaces&v=10.0.0	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/touch/touchswipe.jsced1.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:04	51043/51043	---M-Z	200	added ('OK')	text/css	etag:W/%2251043-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/css/primeflex.min.css.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/css/primeflex.min.css9faa.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:04	12274/12274	---MCZ	200	added ('OK')	text/css	etag:W/%2212149-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/css/primeicons.css.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/css/primeicons.css9faa.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:04	23245/23245	---M-Z	200	added ('OK')	text/css	etag:W/%2223245-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/css/demo-light.css.xhtml?ln=demo	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/css/demo-light.css9b08.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:05	29451/29451	---M-Z	200	added ('OK')	application/javascript	etag:W/%2229451-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/js/layout.js.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/js/layout.js9faa.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:05	144254/144254	---MCZ	200	added ('OK')	text/css	etag:W/%22143479-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/css/layout-light.css9faa.css	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:05	25557/25557	---M-Z	200	added ('OK')	application/javascript	etag:W/%2225557-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/js/prism.js.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/js/prism.js9faa.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:05	159647/159647	---M-Z	200	added ('OK')	application/javascript	etag:W/%22159647-1618391444000-gzip%22	https://www.primefaces.org/poseidon/javax.faces.resource/js/chart.js.xhtml?ln=demo	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/js/chart.js9b08.xhtml	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:06	130658/130658	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20May%202021%2005:51:05%20GMT	https://www.primefaces.org/poseidon/dashboard.xhtml	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/dashboard.html	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:06	2868/2868	---MC-	200	added ('OK')	image/png	etag:W/%222868-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/logo-poseidon.png.xhtml?ln=poseidon-layout	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/logo-poseidon.png9faa.png	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:07	2992/2992	---MC-	200	added ('OK')	image/png	etag:W/%222992-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/dashboard/leader-1.png.xhtml?ln=demo	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/dashboard/leader-1.png9b08.png	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
00:51:07	2923/2923	---MC-	200	added ('OK')	image/png	etag:W/%222923-1618391444000%22	https://www.primefaces.org/poseidon/javax.faces.resource/images/dashboard/leader-2.png.xhtml?ln=demo	D:/Proyectos/JAVA/DEMOPLANTILLA/POSEIDON_PLANTI/www.primefaces.org/poseidon/javax.faces.resource/images/dashboard/leader-2.png9b08.png	(from https://www.primefaces.org/poseidon/dashboard.xhtml;jsessionid=node01m2zevqt1qflfu4yhsdcf78b21042203.node0)
